ID,TARGET
TEST_01553,1
TEST_01554,0
TEST_01555,0
TEST_01556,0
TEST_01557,0
TEST_01558,1
TEST_01559,0
TEST_01560,2
TEST_01561,0
TEST_01562,2
TEST_01563,0
TEST_01564,0
TEST_01565,0
TEST_01566,0
TEST_01567,0
TEST_01568,0
TEST_01569,0
TEST_01570,0
TEST_01571,0
TEST_01572,0
TEST_01573,0
TEST_01574,0
TEST_01575,0
TEST_01576,1
TEST_01577,0
TEST_01578,0
TEST_01579,1
TEST_01580,2
TEST_01581,2
TEST_01582,0
TEST_01583,2
TEST_01584,0
TEST_01585,0
TEST_01586,0
TEST_01587,0
TEST_01588,0
TEST_01589,2
TEST_01590,2
TEST_01591,0
TEST_01592,1
TEST_01593,2
TEST_01594,1
TEST_01595,2
TEST_01596,0
TEST_01597,1
TEST_01598,0
TEST_01599,0
TEST_01600,0
TEST_01601,2
TEST_01602,1
TEST_01603,1
TEST_01604,1
TEST_01605,2
TEST_01606,0
TEST_01607,1
TEST_01608,0
TEST_01609,0
TEST_01610,0
TEST_01611,0
TEST_01612,2
TEST_01613,0
TEST_01614,1
TEST_01615,0
TEST_01616,2
TEST_01617,0
TEST_01618,2
TEST_01619,1
TEST_01620,1
TEST_01621,1
TEST_01622,1
TEST_01623,0
TEST_01624,2
TEST_01625,0
TEST_01626,0
TEST_01627,0
TEST_01628,0
TEST_01629,0
TEST_01630,0
TEST_01631,0
TEST_01632,0
TEST_01633,0
TEST_01634,1
TEST_01635,1
TEST_01636,0
TEST_01637,0
TEST_01638,2
TEST_01639,2
TEST_01640,1
TEST_01641,0
TEST_01642,1
TEST_01643,1
TEST_01644,2
TEST_01645,0
TEST_01646,2
TEST_01647,0
TEST_01648,1
TEST_01649,0
TEST_01650,0
TEST_01651,0
TEST_01652,0
TEST_01653,0
TEST_01654,0
TEST_01655,1
TEST_01656,0
TEST_01657,2
TEST_01658,1
TEST_01659,0
TEST_01660,2
TEST_01661,1
TEST_01662,0
TEST_01663,1
TEST_01664,0
TEST_01665,0
TEST_01666,0
TEST_01667,1
TEST_01668,0
TEST_01669,2
TEST_01670,0
TEST_01671,1
TEST_01672,1
TEST_01673,0
TEST_01674,0
TEST_01675,0
TEST_01676,0
TEST_01677,1
TEST_01678,0
TEST_01679,1
TEST_01680,1
TEST_01681,1
TEST_01682,0
TEST_01683,0
TEST_01684,0
TEST_01685,1
TEST_01686,0
TEST_01687,0
TEST_01688,2
TEST_01689,2
TEST_01690,1
TEST_01691,0
TEST_01692,1
TEST_01693,1
TEST_01694,0
TEST_01695,0
TEST_01696,2
TEST_01697,0
TEST_01698,0
TEST_01699,0
TEST_01700,1
TEST_01701,1
TEST_01702,1
TEST_01703,0
TEST_01704,2
TEST_01705,2
TEST_01706,0
TEST_01707,0
TEST_01708,0
TEST_01709,0
TEST_01710,1
TEST_01711,1
TEST_01712,1
TEST_01713,0
TEST_01714,0
TEST_01715,2
TEST_01716,2
TEST_01717,0
TEST_01718,2
TEST_01719,2
TEST_01720,0
TEST_01721,0
TEST_01722,2
TEST_01723,0
TEST_01724,0
TEST_01725,2
TEST_01726,0
TEST_01727,0
TEST_01728,0
TEST_01729,0
TEST_01730,0
TEST_01731,2
TEST_01732,0
TEST_01733,0
TEST_01734,2
TEST_01735,1
TEST_01736,2
TEST_01737,0
TEST_01738,2
TEST_01739,0
TEST_01740,0
TEST_01741,1
TEST_01742,0
TEST_01743,0
TEST_01744,1
TEST_01745,2
TEST_01746,1
TEST_01747,2
TEST_01748,2
TEST_01749,2
TEST_01750,0
TEST_01751,1
TEST_01752,2
TEST_01753,1
TEST_01754,0
TEST_01755,1
TEST_01756,1
TEST_01757,0
TEST_01758,1
TEST_01759,0
TEST_01760,2
TEST_01761,2
TEST_01762,0
TEST_01763,0
TEST_01764,1
TEST_01765,0
TEST_01766,0
TEST_01767,0
TEST_01768,0
TEST_01769,2
TEST_01770,2
TEST_01771,0
TEST_01772,0
TEST_01773,2
TEST_01774,1
TEST_01775,0
TEST_01776,1
TEST_01777,0
TEST_01778,0
TEST_01779,2
TEST_01780,0
TEST_01781,1
TEST_01782,0
TEST_01783,0
TEST_01784,2
TEST_01785,0
TEST_01786,2
TEST_01787,0
TEST_01788,2
TEST_01789,1
TEST_01790,2
TEST_01791,0
TEST_01792,1
TEST_01793,0
TEST_01794,0
TEST_01795,0
TEST_01796,1
TEST_01797,0
TEST_01798,0
TEST_01799,0
TEST_01800,0
TEST_01801,0
TEST_01802,0
TEST_01803,0
TEST_01804,0
TEST_01805,0
TEST_01806,1
TEST_01807,0
TEST_01808,0
TEST_01809,0
TEST_01810,1
TEST_01811,0
TEST_01812,1
TEST_01813,2
TEST_01814,1
TEST_01815,0
TEST_01816,0
TEST_01817,1
TEST_01818,1
TEST_01819,0
TEST_01820,0
TEST_01821,0
TEST_01822,0
TEST_01823,0
TEST_01824,1
TEST_01825,1
TEST_01826,0
TEST_01827,0
TEST_01828,2
TEST_01829,2
TEST_01830,0
TEST_01831,0
TEST_01832,1
TEST_01833,0
TEST_01834,1
TEST_01835,2
TEST_01836,0
TEST_01837,2
TEST_01838,1
TEST_01839,2
TEST_01840,2
TEST_01841,0
TEST_01842,1
TEST_01843,0
TEST_01844,1
TEST_01845,0
TEST_01846,0
TEST_01847,0
TEST_01848,0
TEST_01849,2
TEST_01850,1
TEST_01851,0
TEST_01852,0
TEST_01853,1
TEST_01854,0
TEST_01855,2
TEST_01856,0
TEST_01857,0
TEST_01858,0
TEST_01859,1
TEST_01860,0
TEST_01861,0
TEST_01862,1
TEST_01863,0
TEST_01864,0
TEST_01865,0
TEST_01866,0
TEST_01867,2
TEST_01868,1
TEST_01869,2
TEST_01870,0
TEST_01871,1
TEST_01872,0
TEST_01873,0
TEST_01874,1
TEST_01875,1
TEST_01876,0
TEST_01877,0
TEST_01878,0
TEST_01879,1
TEST_01880,0
TEST_01881,2
TEST_01882,2
TEST_01883,0
TEST_01884,0
TEST_01885,0
TEST_01886,1
TEST_01887,2
TEST_01888,0
TEST_01889,0
TEST_01890,1
TEST_01891,0
TEST_01892,2
TEST_01893,0
TEST_01894,2
TEST_01895,0
TEST_01896,1
TEST_01897,2
TEST_01898,0
TEST_01899,0
TEST_01900,2
TEST_01901,1
TEST_01902,0
TEST_01903,1
TEST_01904,0
TEST_01905,0
TEST_01906,2
TEST_01907,2
TEST_01908,2
TEST_01909,0
TEST_01910,0
TEST_01911,0
TEST_01912,0
TEST_01913,0
TEST_01914,0
TEST_01915,0
TEST_01916,2
TEST_01917,1
TEST_01918,0
TEST_01919,1
TEST_01920,0
TEST_01921,2
TEST_01922,0
TEST_01923,0
TEST_01924,2
TEST_01925,1
TEST_01926,2
TEST_01927,0
TEST_01928,0
TEST_01929,0
TEST_01930,2
TEST_01931,1
TEST_01932,1
TEST_01933,1
TEST_01934,0
TEST_01935,0
TEST_01936,1
TEST_01937,2
TEST_01938,2
TEST_01939,2
TEST_01940,2
TEST_01941,0
TEST_01942,0
TEST_01943,2
TEST_01944,1
TEST_01945,0
TEST_01946,0
TEST_01947,2
TEST_01948,2
TEST_01949,1
TEST_01950,1
TEST_01951,2
TEST_01952,0
TEST_01953,0
TEST_01954,1
TEST_01955,0
TEST_01956,0
TEST_01957,0
TEST_01958,0
TEST_01959,2
TEST_01960,0
TEST_01961,2
TEST_01962,1
TEST_01963,0
TEST_01964,2
TEST_01965,0
TEST_01966,2
TEST_01967,2
TEST_01968,0
TEST_01969,0
TEST_01970,0
TEST_01971,0
TEST_01972,1
TEST_01973,0
TEST_01974,2
TEST_01975,1
TEST_01976,0
TEST_01977,0
TEST_01978,2
TEST_01979,0
TEST_01980,0
TEST_01981,0
TEST_01982,0
TEST_01983,1
TEST_01984,2
TEST_01985,0
TEST_01986,1
TEST_01987,1
TEST_01988,0
TEST_01989,0
TEST_01990,1
TEST_01991,2
TEST_01992,2
TEST_01993,1
TEST_01994,0
TEST_01995,2
TEST_01996,0
TEST_01997,0
TEST_01998,2
TEST_01999,1
TEST_02000,2
TEST_02001,0
TEST_02002,1
TEST_02003,0
TEST_02004,0
TEST_02005,2
TEST_02006,1
TEST_02007,0
TEST_02008,2
TEST_02009,1
TEST_02010,0
TEST_02011,1
TEST_02012,0
TEST_02013,2
TEST_02014,0
TEST_02015,0
TEST_02016,0
TEST_02017,0
TEST_02018,2
TEST_02019,0
TEST_02020,0
TEST_02021,0
TEST_02022,0
TEST_02023,0
TEST_02024,2
TEST_02025,1
TEST_02026,0
TEST_02027,0
TEST_02028,1
TEST_02029,0
TEST_02030,1
TEST_02031,2
TEST_02032,0
TEST_02033,2
TEST_02034,0
TEST_02035,1
TEST_02036,0
TEST_02037,0
TEST_02038,2
TEST_02039,0
TEST_02040,0
TEST_02041,0
TEST_02042,0
TEST_02043,2
TEST_02044,2
TEST_02045,1
TEST_02046,0
TEST_02047,0
TEST_02048,0
TEST_02049,2
TEST_02050,0
TEST_02051,0
TEST_02052,1
TEST_02053,0
TEST_02054,0
TEST_02055,0
TEST_02056,1
TEST_02057,1
TEST_02058,1
TEST_02059,2
TEST_02060,1
TEST_02061,0
TEST_02062,0
TEST_02063,0
TEST_02064,2
TEST_02065,0
TEST_02066,0
TEST_02067,0
TEST_02068,0
TEST_02069,0
TEST_02070,1
TEST_02071,1
TEST_02072,0
TEST_02073,1
TEST_02074,0
TEST_02075,0
TEST_02076,0
TEST_02077,0
TEST_02078,2
TEST_02079,1
TEST_02080,0
TEST_02081,1
TEST_02082,0
TEST_02083,0
TEST_02084,1
TEST_02085,0
TEST_02086,2
TEST_02087,0
TEST_02088,0
TEST_02089,0
TEST_02090,2
TEST_02091,0
TEST_02092,2
TEST_02093,0
TEST_02094,2
TEST_02095,0
TEST_02096,2
TEST_02097,0
TEST_02098,2
TEST_02099,0
TEST_02100,0
TEST_02101,1
TEST_02102,0
TEST_02103,0
TEST_02104,2
TEST_02105,0
TEST_02106,0
TEST_02107,0
TEST_02108,2
TEST_02109,0
TEST_02110,0
TEST_02111,1
TEST_02112,1
TEST_02113,1
TEST_02114,0
TEST_02115,0
TEST_02116,1
TEST_02117,1
TEST_02118,1
TEST_02119,0
TEST_02120,2
TEST_02121,2
TEST_02122,1
TEST_02123,1
TEST_02124,1
TEST_02125,0
TEST_02126,2
TEST_02127,0
TEST_02128,1
TEST_02129,2
TEST_02130,2
TEST_02131,0
TEST_02132,0
TEST_02133,0
TEST_02134,1
TEST_02135,1
TEST_02136,0
TEST_02137,1
TEST_02138,0
TEST_02139,1
TEST_02140,0
TEST_02141,0
TEST_02142,0
TEST_02143,0
TEST_02144,1
TEST_02145,2
TEST_02146,0
TEST_02147,0
TEST_02148,1
TEST_02149,0
TEST_02150,0
TEST_02151,2
TEST_02152,0
TEST_02153,2
TEST_02154,0
TEST_02155,2
TEST_02156,1
TEST_02157,0
TEST_02158,0
TEST_02159,2
TEST_02160,0
TEST_02161,0
TEST_02162,2
TEST_02163,0
TEST_02164,2
TEST_02165,0
TEST_02166,0
TEST_02167,2
TEST_02168,0
TEST_02169,1
TEST_02170,0
TEST_02171,0
TEST_02172,0
TEST_02173,0
TEST_02174,0
TEST_02175,0
TEST_02176,0
TEST_02177,1
TEST_02178,0
TEST_02179,2
TEST_02180,2
TEST_02181,2
TEST_02182,1
TEST_02183,0
TEST_02184,1
TEST_02185,0
TEST_02186,1
TEST_02187,1
TEST_02188,0
TEST_02189,1
TEST_02190,2
TEST_02191,0
TEST_02192,2
TEST_02193,2
TEST_02194,2
TEST_02195,0
TEST_02196,1
TEST_02197,2
TEST_02198,0
TEST_02199,0
TEST_02200,0
TEST_02201,0
TEST_02202,1
TEST_02203,0
TEST_02204,2
TEST_02205,1
TEST_02206,0
TEST_02207,2
TEST_02208,2
TEST_02209,1
TEST_02210,0
TEST_02211,2
TEST_02212,1
TEST_02213,2
TEST_02214,0
TEST_02215,1
TEST_02216,0
TEST_02217,0
TEST_02218,2
TEST_02219,0
TEST_02220,1
TEST_02221,0
TEST_02222,0
TEST_02223,2
TEST_02224,0
TEST_02225,0
TEST_02226,1
TEST_02227,0
TEST_02228,1
TEST_02229,0
TEST_02230,2
TEST_02231,1
TEST_02232,1
TEST_02233,2
TEST_02234,0
TEST_02235,0
TEST_02236,2
TEST_02237,0
TEST_02238,0
TEST_02239,1
TEST_02240,0
TEST_02241,0
TEST_02242,0
TEST_02243,1
TEST_02244,2
TEST_02245,0
TEST_02246,0
TEST_02247,1
TEST_02248,1
TEST_02249,2
TEST_02250,0
TEST_02251,0
TEST_02252,1
TEST_02253,0
TEST_02254,0
TEST_02255,0
TEST_02256,1
TEST_02257,1
TEST_02258,2
TEST_02259,0
TEST_02260,2
TEST_02261,0
TEST_02262,1
TEST_02263,1
TEST_02264,2
TEST_02265,0
TEST_02266,0
TEST_02267,1
TEST_02268,1
TEST_02269,0
TEST_02270,0
TEST_02271,1
TEST_02272,0
TEST_02273,0
TEST_02274,0
TEST_02275,0
TEST_02276,0
TEST_02277,0
TEST_02278,0
TEST_02279,2
TEST_02280,0
TEST_02281,2
TEST_02282,1
TEST_02283,0
TEST_02284,0
TEST_02285,0
TEST_02286,2
TEST_02287,0
TEST_02288,2
TEST_02289,1
TEST_02290,0
TEST_02291,0
TEST_02292,1
TEST_02293,0
TEST_02294,1
TEST_02295,0
TEST_02296,1
TEST_02297,2
TEST_02298,2
TEST_02299,1
TEST_02300,0
TEST_02301,0
TEST_02302,1
TEST_02303,0
TEST_02304,2
TEST_02305,0
TEST_02306,0
TEST_02307,2
TEST_02308,0
TEST_02309,0
TEST_02310,0
TEST_02311,0
TEST_02312,0
TEST_02313,1
TEST_02314,1
TEST_02315,0
TEST_02316,1
TEST_02317,1
TEST_02318,2
TEST_02319,0
TEST_02320,2
TEST_02321,1
TEST_02322,0
TEST_02323,0
TEST_02324,2
TEST_02325,0
TEST_02326,0
TEST_02327,1
TEST_02328,1
TEST_02329,1
TEST_02330,0
TEST_02331,1
TEST_02332,2
TEST_02333,0
TEST_02334,1
TEST_02335,0
TEST_02336,0
TEST_02337,0
TEST_02338,0
TEST_02339,0
TEST_02340,0
TEST_02341,0
TEST_02342,2
TEST_02343,2
TEST_02344,0
TEST_02345,1
TEST_02346,2
TEST_02347,2
TEST_02348,1
TEST_02349,1
TEST_02350,0
TEST_02351,1
TEST_02352,1
TEST_02353,1
TEST_02354,1
TEST_02355,0
TEST_02356,1
TEST_02357,2
TEST_02358,0
TEST_02359,0
TEST_02360,2
TEST_02361,0
TEST_02362,0
TEST_02363,0
TEST_02364,2
TEST_02365,0
TEST_02366,1
TEST_02367,2
TEST_02368,0
TEST_02369,1
TEST_02370,2
TEST_02371,0
TEST_02372,2
TEST_02373,1
TEST_02374,0
TEST_02375,0
TEST_02376,2
TEST_02377,0
TEST_02378,0
TEST_02379,1
TEST_02380,1
TEST_02381,0
TEST_02382,1
TEST_02383,0
TEST_02384,2
TEST_02385,0
TEST_02386,0
TEST_02387,0
TEST_02388,0
TEST_02389,1
TEST_02390,0
TEST_02391,0
TEST_02392,0
TEST_02393,2
TEST_02394,0
TEST_02395,0
TEST_02396,2
TEST_02397,1
TEST_02398,0
TEST_02399,1
TEST_02400,0
TEST_02401,1
TEST_02402,0
TEST_02403,0
TEST_02404,1
TEST_02405,0
TEST_02406,2
TEST_02407,0
TEST_02408,0
TEST_02409,1
TEST_02410,0
TEST_02411,2
TEST_02412,0
TEST_02413,0
TEST_02414,1
TEST_02415,0
TEST_02416,2
TEST_02417,0
TEST_02418,2
TEST_02419,0
TEST_02420,2
TEST_02421,0
TEST_02422,0
TEST_02423,1
TEST_02424,1
TEST_02425,2
TEST_02426,0
TEST_02427,1
TEST_02428,0
TEST_02429,1
TEST_02430,0
TEST_02431,1
TEST_02432,1
TEST_02433,2
TEST_02434,1
TEST_02435,1
TEST_02436,0
TEST_02437,0
TEST_02438,1
TEST_02439,0
TEST_02440,1
TEST_02441,1
TEST_02442,0
TEST_02443,1
TEST_02444,2
TEST_02445,2
TEST_02446,0
TEST_02447,0
TEST_02448,2
TEST_02449,2
TEST_02450,1
TEST_02451,1
TEST_02452,0
TEST_02453,0
TEST_02454,1
TEST_02455,2
TEST_02456,1
TEST_02457,2
TEST_02458,0
TEST_02459,0
TEST_02460,0
TEST_02461,0
TEST_02462,0
TEST_02463,0
TEST_02464,0
TEST_02465,0
TEST_02466,0
TEST_02467,0
TEST_02468,0
TEST_02469,0
TEST_02470,0
TEST_02471,0
TEST_02472,0
TEST_02473,0
TEST_02474,0
TEST_02475,0
TEST_02476,1
TEST_02477,1
TEST_02478,0
TEST_02479,2
TEST_02480,0
TEST_02481,0
TEST_02482,1
TEST_02483,0
TEST_02484,0
TEST_02485,0
TEST_02486,1
TEST_02487,0
TEST_02488,2
TEST_02489,0
TEST_02490,2
TEST_02491,0
TEST_02492,2
TEST_02493,1
TEST_02494,0
TEST_02495,2
TEST_02496,2
TEST_02497,2
TEST_02498,2
TEST_02499,1
TEST_02500,0
TEST_02501,0
TEST_02502,0
TEST_02503,0
TEST_02504,2
TEST_02505,0
TEST_02506,1
TEST_02507,2
TEST_02508,2
TEST_02509,0
TEST_02510,0
TEST_02511,0
TEST_02512,0
TEST_02513,2
TEST_02514,0
TEST_02515,0
TEST_02516,0
TEST_02517,0
TEST_02518,2
TEST_02519,1
TEST_02520,2
TEST_02521,1
TEST_02522,0
TEST_02523,1
TEST_02524,0
TEST_02525,1
TEST_02526,1
TEST_02527,0
TEST_02528,2
TEST_02529,2
TEST_02530,1
TEST_02531,0
TEST_02532,0
TEST_02533,0
TEST_02534,0
TEST_02535,0
TEST_02536,0
TEST_02537,2
TEST_02538,2
TEST_02539,1
TEST_02540,2
TEST_02541,0
TEST_02542,2
TEST_02543,2
TEST_02544,0
TEST_02545,0
TEST_02546,0
TEST_02547,1
TEST_02548,0
TEST_02549,0
TEST_02550,0
TEST_02551,1
TEST_02552,2
TEST_02553,2
TEST_02554,2
TEST_02555,0
TEST_02556,0
TEST_02557,1
TEST_02558,2
TEST_02559,2
TEST_02560,0
TEST_02561,0
TEST_02562,0
TEST_02563,1
TEST_02564,2
TEST_02565,0
TEST_02566,1
TEST_02567,0
TEST_02568,1
TEST_02569,1
TEST_02570,1
TEST_02571,0
TEST_02572,1
TEST_02573,0
TEST_02574,0
TEST_02575,2
TEST_02576,0
TEST_02577,2
TEST_02578,0
TEST_02579,2
TEST_02580,2
TEST_02581,0
TEST_02582,2
TEST_02583,1
TEST_02584,0
TEST_02585,2
TEST_02586,2
TEST_02587,0
TEST_02588,2
TEST_02589,0
TEST_02590,0
TEST_02591,0
TEST_02592,1
TEST_02593,0
TEST_02594,0
TEST_02595,0
TEST_02596,1
TEST_02597,0
TEST_02598,1
TEST_02599,1
TEST_02600,0
TEST_02601,0
TEST_02602,1
TEST_02603,2
TEST_02604,2
TEST_02605,0
TEST_02606,0
TEST_02607,2
TEST_02608,0
TEST_02609,0
TEST_02610,2
TEST_02611,1
TEST_02612,2
TEST_02613,0
TEST_02614,1
TEST_02615,0
TEST_02616,0
TEST_02617,2
TEST_02618,0
TEST_02619,0
TEST_02620,0
TEST_02621,0
TEST_02622,0
TEST_02623,0
TEST_02624,1
TEST_02625,0
TEST_02626,0
TEST_02627,1
TEST_02628,1
TEST_02629,0
TEST_02630,0
TEST_02631,1
TEST_02632,1
TEST_02633,1
TEST_02634,2
TEST_02635,0
TEST_02636,2
TEST_02637,0
TEST_02638,0
TEST_02639,0
TEST_02640,0
TEST_02641,0
TEST_02642,0
TEST_02643,0
TEST_02644,0
TEST_02645,2
TEST_02646,0
TEST_02647,0
TEST_02648,1
TEST_02649,0
TEST_02650,1
TEST_02651,0
TEST_02652,2
TEST_02653,2
TEST_02654,1
TEST_02655,0
TEST_02656,0
TEST_02657,0
TEST_02658,0
TEST_02659,1
TEST_02660,2
TEST_02661,0
TEST_02662,0
TEST_02663,0
TEST_02664,0
TEST_02665,0
TEST_02666,1
TEST_02667,0
TEST_02668,0
TEST_02669,2
TEST_02670,0
TEST_02671,2
TEST_02672,1
TEST_02673,1
TEST_02674,1
TEST_02675,1
TEST_02676,0
TEST_02677,0
TEST_02678,2
TEST_02679,0
TEST_02680,0
TEST_02681,1
TEST_02682,1
TEST_02683,0
TEST_02684,0
TEST_02685,1
TEST_02686,0
TEST_02687,0
TEST_02688,0
TEST_02689,0
TEST_02690,2
TEST_02691,1
TEST_02692,0
TEST_02693,2
TEST_02694,2
TEST_02695,1
TEST_02696,2
TEST_02697,0
TEST_02698,0
TEST_02699,0
TEST_02700,2
TEST_02701,2
TEST_02702,0
TEST_02703,1
TEST_02704,0
TEST_02705,0
TEST_02706,2
TEST_02707,2
TEST_02708,2
TEST_02709,0
TEST_02710,0
TEST_02711,1
TEST_02712,0
TEST_02713,0
TEST_02714,0
TEST_02715,1
TEST_02716,0
TEST_02717,2
TEST_02718,2
TEST_02719,2
TEST_02720,1
TEST_02721,0
TEST_02722,2
TEST_02723,1
TEST_02724,1
TEST_02725,0
TEST_02726,0
TEST_02727,0
TEST_02728,0
TEST_02729,1
TEST_02730,0
TEST_02731,0
TEST_02732,0
TEST_02733,0
TEST_02734,1
TEST_02735,1
TEST_02736,0
TEST_02737,2
TEST_02738,2
TEST_02739,0
TEST_02740,0
TEST_02741,1
TEST_02742,2
TEST_02743,0
TEST_02744,0
TEST_02745,1
TEST_02746,0
TEST_02747,0
TEST_02748,2
TEST_02749,1
TEST_02750,0
TEST_02751,0
TEST_02752,0
TEST_02753,0
TEST_02754,0
TEST_02755,1
TEST_02756,2
TEST_02757,2
TEST_02758,1
TEST_02759,0
TEST_02760,2
TEST_02761,1
TEST_02762,0
TEST_02763,0
TEST_02764,2
TEST_02765,0
TEST_02766,2
TEST_02767,0
TEST_02768,1
TEST_02769,0
TEST_02770,1
TEST_02771,0
TEST_02772,0
TEST_02773,0
TEST_02774,1
TEST_02775,0
TEST_02776,1
TEST_02777,2
TEST_02778,2
TEST_02779,1
TEST_02780,0
TEST_02781,2
TEST_02782,0
TEST_02783,1
TEST_02784,1
TEST_02785,2
TEST_02786,1
TEST_02787,0
TEST_02788,0
TEST_02789,1
TEST_02790,0
TEST_02791,2
TEST_02792,0
TEST_02793,2
TEST_02794,1
TEST_02795,2
TEST_02796,0
TEST_02797,2
TEST_02798,2
TEST_02799,2
TEST_02800,0
TEST_02801,2
TEST_02802,0
TEST_02803,0
TEST_02804,0
TEST_02805,2
TEST_02806,0
TEST_02807,0
TEST_02808,1
TEST_02809,0
TEST_02810,1
TEST_02811,0
TEST_02812,0
TEST_02813,0
TEST_02814,0
TEST_02815,0
TEST_02816,0
TEST_02817,1
TEST_02818,1
TEST_02819,0
TEST_02820,0
TEST_02821,0
TEST_02822,0
TEST_02823,0
TEST_02824,1
TEST_02825,0
TEST_02826,0
TEST_02827,1
TEST_02828,0
TEST_02829,1
TEST_02830,2
TEST_02831,2
TEST_02832,0
TEST_02833,1
TEST_02834,1
TEST_02835,2
TEST_02836,0
TEST_02837,2
TEST_02838,1
TEST_02839,1
TEST_02840,0
TEST_02841,1
TEST_02842,2
TEST_02843,0
TEST_02844,0
TEST_02845,0
TEST_02846,0
TEST_02847,2
TEST_02848,0
TEST_02849,0
TEST_02850,1
TEST_02851,0
TEST_02852,2
TEST_02853,1
TEST_02854,0
TEST_02855,1
TEST_02856,0
TEST_02857,0
TEST_02858,1
TEST_02859,1
TEST_02860,2
TEST_02861,0
TEST_02862,0
TEST_02863,0
TEST_02864,0
TEST_02865,0
TEST_02866,2
TEST_02867,0
TEST_02868,0
TEST_02869,0
TEST_02870,0
TEST_02871,0
TEST_02872,0
TEST_02873,2
TEST_02874,0
TEST_02875,0
TEST_02876,0
TEST_02877,0
TEST_02878,2
TEST_02879,1
TEST_02880,0
TEST_02881,0
TEST_02882,0
TEST_02883,0
TEST_02884,1
TEST_02885,0
TEST_02886,0
TEST_02887,2
TEST_02888,0
TEST_02889,0
TEST_02890,2
TEST_02891,2
TEST_02892,0
TEST_02893,0
TEST_02894,1
TEST_02895,1
TEST_02896,0
TEST_02897,1
TEST_02898,0
TEST_02899,2
TEST_02900,0
TEST_02901,0
TEST_02902,1
TEST_02903,2
TEST_02904,0
TEST_02905,0
TEST_02906,2
TEST_02907,2
TEST_02908,0
TEST_02909,0
TEST_02910,1
TEST_02911,2
TEST_02912,0
TEST_02913,0
TEST_02914,1
TEST_02915,0
TEST_02916,0
TEST_02917,0
TEST_02918,1
TEST_02919,0
TEST_02920,0
TEST_02921,0
TEST_02922,0
TEST_02923,0
TEST_02924,0
TEST_02925,1
TEST_02926,0
TEST_02927,1
TEST_02928,0
TEST_02929,0
TEST_02930,0
TEST_02931,2
TEST_02932,0
TEST_02933,0
TEST_02934,0
TEST_02935,0
TEST_02936,1
TEST_02937,0
TEST_02938,1
TEST_02939,0
TEST_02940,2
TEST_02941,0
TEST_02942,2
TEST_02943,2
TEST_02944,0
TEST_02945,2
TEST_02946,2
TEST_02947,0
TEST_02948,0
TEST_02949,2
TEST_02950,2
TEST_02951,0
TEST_02952,0
TEST_02953,0
TEST_02954,0
TEST_02955,0
TEST_02956,0
TEST_02957,2
TEST_02958,2
TEST_02959,0
TEST_02960,0
TEST_02961,0
TEST_02962,0
TEST_02963,2
TEST_02964,0
TEST_02965,2
TEST_02966,0
TEST_02967,0
TEST_02968,0
TEST_02969,2
TEST_02970,0
TEST_02971,2
TEST_02972,0
TEST_02973,0
TEST_02974,0
TEST_02975,2
TEST_02976,1
TEST_02977,2
TEST_02978,0
TEST_02979,0
TEST_02980,1
TEST_02981,0
TEST_02982,0
TEST_02983,0
TEST_02984,0
TEST_02985,0
TEST_02986,2
TEST_02987,1
TEST_02988,0
TEST_02989,0
TEST_02990,1
TEST_02991,0
TEST_02992,1
TEST_02993,0
TEST_02994,1
TEST_02995,2
TEST_02996,0
TEST_02997,0
TEST_02998,2
TEST_02999,2
TEST_03000,0
TEST_03001,1
TEST_03002,0
TEST_03003,0
TEST_03004,1
TEST_03005,1
TEST_03006,2
TEST_03007,2
TEST_03008,2
TEST_03009,0
TEST_03010,1
TEST_03011,0
TEST_03012,1
TEST_03013,0
TEST_03014,0
TEST_03015,2
TEST_03016,0
TEST_03017,2
TEST_03018,2
TEST_03019,0
TEST_03020,0
TEST_03021,2
TEST_03022,1
TEST_03023,0
TEST_03024,2
TEST_03025,0
TEST_03026,0
TEST_03027,2
TEST_03028,1
TEST_03029,2
TEST_03030,1
TEST_03031,2
TEST_03032,0
TEST_03033,0
TEST_03034,2
TEST_03035,1
TEST_03036,1
TEST_03037,2
TEST_03038,1
TEST_03039,0
TEST_03040,1
TEST_03041,0
TEST_03042,0
TEST_03043,0
TEST_03044,0
TEST_03045,0
TEST_03046,0
TEST_03047,0
TEST_03048,1
TEST_03049,1
TEST_03050,0
TEST_03051,0
TEST_03052,0
TEST_03053,0
TEST_03054,1
TEST_03055,0
TEST_03056,2
TEST_03057,0
TEST_03058,2
TEST_03059,0
TEST_03060,0
TEST_03061,0
TEST_03062,0
TEST_03063,0
TEST_03064,0
TEST_03065,0
TEST_03066,2
TEST_03067,2
TEST_03068,0
TEST_03069,0
TEST_03070,2
TEST_03071,0
TEST_03072,0
TEST_03073,0
TEST_03074,2
TEST_03075,0
TEST_03076,0
TEST_03077,1
TEST_03078,0
TEST_03079,0
TEST_03080,0
TEST_03081,2
TEST_03082,0
TEST_03083,0
TEST_03084,0
TEST_03085,0
TEST_03086,0
TEST_03087,0
TEST_03088,1
TEST_03089,0
TEST_03090,1
TEST_03091,0
TEST_03092,0
TEST_03093,0
TEST_03094,0
TEST_03095,0
TEST_03096,0
TEST_03097,0
TEST_03098,0
TEST_03099,1
TEST_03100,0
TEST_03101,0
TEST_03102,1
TEST_03103,0
TEST_03104,1
TEST_03105,0
TEST_03106,1
