iter	MultiClass
6327	1.096842188
6328	1.096841493
6329	1.096841956
6330	1.096841378
6331	1.096841031
6332	1.096840799
6333	1.096840683
6334	1.096840105
6335	1.096839874
6336	1.096839758
6337	1.096838948
6338	1.096838948
6339	1.096838138
6340	1.096838022
6341	1.096838022
6342	1.096837328
6343	1.096837675
6344	1.096836981
6345	1.096836634
6346	1.096836403
6347	1.096836287
6348	1.096836056
6349	1.096835477
6350	1.096835593
6351	1.096835246
6352	1.09683513
6353	1.096834551
6354	1.096834551
6355	1.096834204
6356	1.096833626
6357	1.096833626
6358	1.096833163
6359	1.096832816
6360	1.096832237
6361	1.096832122
6362	1.096832237
6363	1.096831775
6364	1.096831659
6365	1.096831312
6366	1.096830849
6367	1.09683108
6368	1.096830618
6369	1.096830155
6370	1.096830039
6371	1.096829576
6372	1.096829229
6373	1.096829114
6374	1.096828882
6375	1.096828998
6376	1.096828188
6377	1.096828188
6378	1.096827957
6379	1.096827609
6380	1.096827494
6381	1.096827378
6382	1.096826568
6383	1.096827031
6384	1.096826452
6385	1.096825874
6386	1.096825758
6387	1.096824948
6388	1.09682437
6389	1.096824254
6390	1.096824023
6391	1.096823907
6392	1.096824138
6393	1.096823676
6394	1.096822866
6395	1.096822634
6396	1.096822519
6397	1.096822172
6398	1.09682194
6399	1.096821824
6400	1.096821824
6401	1.096821362
6402	1.09682113
6403	1.096820783
6404	1.096820552
6405	1.096820436
6406	1.096819858
6407	1.096819742
6408	1.096819626
6409	1.096819048
6410	1.096819279
6411	1.096818122
6412	1.096818353
6413	1.096817891
6414	1.096817544
6415	1.096817196
6416	1.096817312
6417	1.096816734
6418	1.096816849
6419	1.096816618
6420	1.096816039
6421	1.096816039
6422	1.096815114
6423	1.096815461
6424	1.09681523
6425	1.096814651
6426	1.096814651
6427	1.096813957
6428	1.096813841
6429	1.096813263
6430	1.096813031
6431	1.0968128
6432	1.096812337
6433	1.096812337
6434	1.096812453
6435	1.096811759
6436	1.096811643
6437	1.096811527
6438	1.09681118
6439	1.096810486
6440	1.096810486
6441	1.096810023
6442	1.096809792
6443	1.096809676
6444	1.096809098
6445	1.096809098
6446	1.096808403
6447	1.096808403
6448	1.096808519
6449	1.096807825
6450	1.096807593
6451	1.096807593
6452	1.096807246
6453	1.096807362
6454	1.096806784
6455	1.096806436
6456	1.096806089
6457	1.096805974
6458	1.096805742
6459	1.096805164
6460	1.096805048
6461	1.096804932
6462	1.096804701
6463	1.096804238
6464	1.096804238
6465	1.096803775
6466	1.096803197
6467	1.096802734
6468	1.096802734
6469	1.096802618
6470	1.096802156
6471	1.096801693
6472	1.096801577
6473	1.096800999
6474	1.096800999
6475	1.096800999
6476	1.096800536
6477	1.096800189
6478	1.096799842
6479	1.096799726
6480	1.096799494
6481	1.096799494
6482	1.096799147
6483	1.0967988
6484	1.096798337
6485	1.096798337
6486	1.096797528
6487	1.096797528
6488	1.09679718
6489	1.096796718
6490	1.096796602
6491	1.096796023
6492	1.096796023
6493	1.096795676
6494	1.096795676
6495	1.096794635
6496	1.096794751
6497	1.096794404
6498	1.096794404
6499	1.096793709
6500	1.096793362
6501	1.096793247
6502	1.096793362
6503	1.096792784
6504	1.096792552
6505	1.09679209
6506	1.096792205
6507	1.096791858
6508	1.096791858
6509	1.096790933
6510	1.096791048
6511	1.096791048
6512	1.096790586
6513	1.09679047
6514	1.096790354
6515	1.096790007
6516	1.096789776
6517	1.096789081
6518	1.09678966
6519	1.096789081
6520	1.096788503
6521	1.09678804
6522	1.096787346
6523	1.09678723
6524	1.096786999
6525	1.096786536
6526	1.096786189
6527	1.096786073
6528	1.096785726
6529	1.09678561
6530	1.096785495
6531	1.096784916
6532	1.096784801
6533	1.096784338
6534	1.096784453
6535	1.096784222
6536	1.096783759
6537	1.096783412
6538	1.096783412
6539	1.096782718
6540	1.096782487
6541	1.096782255
6542	1.096782024
6543	1.096781908
6544	1.096781677
6545	1.096781445
6546	1.096781098
6547	1.096780751
6548	1.096780404
6549	1.096780288
6550	1.096779826
6551	1.096779478
6552	1.096779247
6553	1.096779016
6554	1.0967789
6555	1.096778669
6556	1.096777974
6557	1.096778206
6558	1.096777743
6559	1.096777512
6560	1.096777164
6561	1.096777164
6562	1.096776933
6563	1.096776586
6564	1.096776355
6565	1.096776007
6566	1.096775313
6567	1.09677566
6568	1.096775429
6569	1.096775429
6570	1.096774503
6571	1.096774388
6572	1.096774156
6573	1.096773346
6574	1.096772999
6575	1.096773346
6576	1.096772768
6577	1.096772652
6578	1.096772074
6579	1.096771611
6580	1.096771727
6581	1.096771379
6582	1.096771148
6583	1.096770801
6584	1.09677057
6585	1.096770917
6586	1.09677057
6587	1.096770338
6588	1.096769875
6589	1.096768834
6590	1.096768834
6591	1.096768487
6592	1.096768603
6593	1.096768024
6594	1.09676814
6595	1.096767677
6596	1.096767446
6597	1.09676733
6598	1.096766751
6599	1.09676652
6600	1.096766983
6601	1.096766173
6602	1.096765363
6603	1.096765363
6604	1.096765479
6605	1.096764785
6606	1.096764785
6607	1.096764437
6608	1.096764206
6609	1.096763975
6610	1.096763512
6611	1.096763049
6612	1.096762818
6613	1.096762008
6614	1.096761776
6615	1.096761545
6616	1.096761429
6617	1.096760735
6618	1.096760735
6619	1.096760504
6620	1.096760272
6621	1.096760157
6622	1.096759925
6623	1.096759578
6624	1.096759578
6625	1.096759231
6626	1.096759231
6627	1.096758884
6628	1.096758421
6629	1.096758305
6630	1.096757727
6631	1.096757495
6632	1.096757148
6633	1.096757148
6634	1.096756454
6635	1.096756686
6636	1.096755991
6637	1.096755644
6638	1.096755297
6639	1.096755181
6640	1.096754487
6641	1.096754603
6642	1.09675414
6643	1.096753677
6644	1.096754024
6645	1.096753446
6646	1.096753446
6647	1.096753099
6648	1.096752983
6649	1.096752173
6650	1.096752173
6651	1.096751595
6652	1.096751363
6653	1.096750901
6654	1.096750901
6655	1.096750554
6656	1.096750091
6657	1.096749975
6658	1.096749628
6659	1.096749397
6660	1.096749281
6661	1.096748702
6662	1.096748934
6663	1.096748702
6664	1.096748587
6665	1.096748008
6666	1.096747892
6667	1.096747314
6668	1.096747198
6669	1.096746851
6670	1.096746851
6671	1.096746388
6672	1.096746041
6673	1.096746041
6674	1.09674581
6675	1.096745347
6676	1.096744884
6677	1.096745
6678	1.096744537
6679	1.096744537
6680	1.096744074
6681	1.096743843
6682	1.096743612
6683	1.096743264
6684	1.096743033
6685	1.09674257
6686	1.096742802
6687	1.096742223
6688	1.096741645
6689	1.096741298
6690	1.096741298
6691	1.096740719
6692	1.096740603
6693	1.096740256
6694	1.096739909
6695	1.096739793
6696	1.096739793
6697	1.096739446
6698	1.096738752
6699	1.096739331
6700	1.096738405
6701	1.096738058
6702	1.096737827
6703	1.096737711
6704	1.096737132
6705	1.096737364
6706	1.096736785
6707	1.096736785
6708	1.096735975
6709	1.096736322
6710	1.096735628
6711	1.096735281
6712	1.096734818
6713	1.096734587
6714	1.096734471
6715	1.09673424
6716	1.096733893
6717	1.096733199
6718	1.096732967
6719	1.096733083
6720	1.096732736
6721	1.096732389
6722	1.096732504
6723	1.096732273
6724	1.096731926
6725	1.096731232
6726	1.096731347
6727	1.096731116
6728	1.096730885
6729	1.096730422
6730	1.096730537
6731	1.096729843
6732	1.096729496
6733	1.096729265
6734	1.096729149
6735	1.096728802
6736	1.096728339
6737	1.096727992
6738	1.096727876
6739	1.096727529
6740	1.096727298
6741	1.096727182
6742	1.096727066
6743	1.096726372
6744	1.096725794
6745	1.096726025
6746	1.096725447
6747	1.096724868
6748	1.096724868
6749	1.096724637
6750	1.096724405
6751	1.096724058
6752	1.096723827
6753	1.096723364
6754	1.096723017
6755	1.096722901
6756	1.096722554
6757	1.096721976
6758	1.096721744
6759	1.09672186
6760	1.096721513
6761	1.09672105
6762	1.096720819
6763	1.096720356
6764	1.096720472
6765	1.096719777
6766	1.096720009
6767	1.096719315
6768	1.096718968
6769	1.096718968
6770	1.096718852
6771	1.096718736
6772	1.096718389
6773	1.096717926
6774	1.096717811
6775	1.096717463
6776	1.096717579
6777	1.096717001
6778	1.096716191
6779	1.096716191
6780	1.096715959
6781	1.096715497
6782	1.096715149
6783	1.096715497
6784	1.096715034
6785	1.096714918
6786	1.096714687
6787	1.096714455
6788	1.096713761
6789	1.096713992
6790	1.096713183
6791	1.096712488
6792	1.096712951
6793	1.096712141
6794	1.096712141
6795	1.096712141
6796	1.09671191
6797	1.096710984
6798	1.096710753
6799	1.096710637
6800	1.096710753
6801	1.09671029
6802	1.096710174
6803	1.096710059
6804	1.096709712
6805	1.096709133
6806	1.096708902
6807	1.09670867
6808	1.096707976
6809	1.096707745
6810	1.096707976
6811	1.096707398
6812	1.096707629
6813	1.09670705
6814	1.096706588
6815	1.096706588
6816	1.096706241
6817	1.096706009
6818	1.096706009
6819	1.096705199
6820	1.096705084
6821	1.096704852
6822	1.096704505
6823	1.096704968
6824	1.096704042
6825	1.096703579
6826	1.096703579
6827	1.096703232
6828	1.09670277
6829	1.096702422
6830	1.096702307
6831	1.096702307
6832	1.096701844
6833	1.096701728
6834	1.096701844
6835	1.096701381
6836	1.096701497
6837	1.096700918
6838	1.096699993
6839	1.096699877
6840	1.096699877
6841	1.096699183
6842	1.096698836
6843	1.096699067
6844	1.09669872
6845	1.096698142
6846	1.096698026
6847	1.09669791
6848	1.096697563
6849	1.096697447
6850	1.0966971
6851	1.096696637
6852	1.096696406
6853	1.09669629
6854	1.096695596
6855	1.096695596
6856	1.096695365
6857	1.096694439
6858	1.096694786
6859	1.096694439
6860	1.096693976
6861	1.096694208
6862	1.096693861
6863	1.096693282
6864	1.096693282
6865	1.096692935
6866	1.096692472
6867	1.096691778
6868	1.096691431
6869	1.096690853
6870	1.096690621
6871	1.096690853
6872	1.096690158
6873	1.096690158
6874	1.096689927
6875	1.096689117
6876	1.096689233
6877	1.096689001
6878	1.096688654
6879	1.096688423
6880	1.096688191
6881	1.096688539
6882	1.09668796
6883	1.096687382
6884	1.09668715
6885	1.096686919
6886	1.09668634
6887	1.096686572
6888	1.096685877
6889	1.096685646
6890	1.096685068
6891	1.09668472
6892	1.096684605
6893	1.09668472
6894	1.09668472
6895	1.096683679
6896	1.096683563
6897	1.096683216
6898	1.096682869
6899	1.096682869
6900	1.096682406
6901	1.096682638
6902	1.096682638
6903	1.096681944
6904	1.096681481
6905	1.096681365
6906	1.096681018
6907	1.096681134
6908	1.096680671
6909	1.096680555
6910	1.096679977
6911	1.096679745
6912	1.096679283
6913	1.096679514
6914	1.096679051
6915	1.09667882
6916	1.096678126
6917	1.096678126
6918	1.096677894
6919	1.096677894
6920	1.0966772
6921	1.096676969
6922	1.09667639
6923	1.096676159
6924	1.096676274
6925	1.096675812
6926	1.096675812
6927	1.096675233
6928	1.096675117
6929	1.096674539
6930	1.096674539
6931	1.096674192
6932	1.09667396
6933	1.09667396
6934	1.096673266
6935	1.096673382
6936	1.096673382
6937	1.09667315
6938	1.096672688
6939	1.096672225
6940	1.096672109
6941	1.096671531
6942	1.096671299
6943	1.096670605
6944	1.096670836
6945	1.096670374
6946	1.096670142
6947	1.096669911
6948	1.096669564
6949	1.096669217
6950	1.096668985
6951	1.096668407
6952	1.096668638
6953	1.096667944
6954	1.096668175
6955	1.096667713
6956	1.096667597
6957	1.096667713
6958	1.096667018
6959	1.096666903
6960	1.096666556
6961	1.096666208
6962	1.096665746
6963	1.096665283
6964	1.096664936
6965	1.096664936
6966	1.096664357
6967	1.096664126
6968	1.096664242
6969	1.096663663
6970	1.0966632
6971	1.096663547
6972	1.096663316
6973	1.09666239
6974	1.096662159
6975	1.096661696
6976	1.096661696
6977	1.096661581
6978	1.096661002
6979	1.096660424
6980	1.096660424
6981	1.096660308
6982	1.096659845
6983	1.096659961
6984	1.096659614
6985	1.096659151
6986	1.096659151
6987	1.096658457
6988	1.09665811
6989	1.096658225
6990	1.096657994
6991	1.0966573
6992	1.096657184
6993	1.096656837
6994	1.096656721
6995	1.096656258
6996	1.096655796
6997	1.096655911
6998	1.09665568
6999	1.096655217
7000	1.096654986
7001	1.096654523
7002	1.096654986
7003	1.096654754
7004	1.096653944
7005	1.096653597
7006	1.096653366
7007	1.096652903
7008	1.09665244
7009	1.096652093
7010	1.096651746
7011	1.096652093
7012	1.096651399
7013	1.096651168
7014	1.096651168
7015	1.096651052
7016	1.096650705
7017	1.096650473
7018	1.096650011
7019	1.096649895
7020	1.096649895
7021	1.096649432
7022	1.096648969
7023	1.096648159
7024	1.096648622
7025	1.096648044
7026	1.096647812
7027	1.096647465
7028	1.096646887
7029	1.096647118
7030	1.096646655
7031	1.096646308
7032	1.096645961
7033	1.09664573
7034	1.09664492
7035	1.096645151
7036	1.096645035
7037	1.096644457
7038	1.096644457
7039	1.096644341
7040	1.096643763
7041	1.096643069
7042	1.096643647
7043	1.096643763
7044	1.0966433
7045	1.096642953
7046	1.096642953
7047	1.096642837
7048	1.096641912
7049	1.09664168
7050	1.096641912
7051	1.096641333
7052	1.096641102
7053	1.096640986
7054	1.096640292
7055	1.096640407
7056	1.096640407
7057	1.096639713
7058	1.096639713
7059	1.096638788
7060	1.096638788
7061	1.096638672
7062	1.096638209
7063	1.096637978
7064	1.096637399
7065	1.096637284
7066	1.096636589
7067	1.096636474
7068	1.096636358
7069	1.096636127
7070	1.096636011
7071	1.096635548
7072	1.096635548
7073	1.096635085
7074	1.096634854
7075	1.096634275
7076	1.096633581
7077	1.096633234
7078	1.096633466
7079	1.096633234
7080	1.096633234
7081	1.096632424
7082	1.096632077
7083	1.09663173
7084	1.09663173
7085	1.096631383
7086	1.096631036
7087	1.09663092
7088	1.096630342
7089	1.096629995
7090	1.096629995
7091	1.096629995
7092	1.096629763
7093	1.096629185
7094	1.096629185
7095	1.09662849
7096	1.096628722
7097	1.096627681
7098	1.096628259
7099	1.096627912
7100	1.096627333
7101	1.096627218
7102	1.096626986
7103	1.096626524
7104	1.096626061
7105	1.096625714
7106	1.096625598
7107	1.096625251
7108	1.096625367
7109	1.096625251
7110	1.096624672
7111	1.096624325
7112	1.096623747
7113	1.096623631
7114	1.096623515
7115	1.096622821
7116	1.096622821
7117	1.096622821
7118	1.09662259
7119	1.096622358
7120	1.096622127
7121	1.096621201
7122	1.096621548
7123	1.096620854
7124	1.096621201
7125	1.096620854
7126	1.096619929
7127	1.096620391
7128	1.096619929
7129	1.096619582
7130	1.096618772
7131	1.096618772
7132	1.096618772
7133	1.096618309
7134	1.096618077
7135	1.096617846
7136	1.096617499
7137	1.09661692
7138	1.096616458
7139	1.09661692
7140	1.096616573
7141	1.096616342
7142	1.096615879
7143	1.096615416
7144	1.096615301
7145	1.096615069
7146	1.096614491
7147	1.096614838
7148	1.096614491
7149	1.096614259
7150	1.096614028
7151	1.096613797
7152	1.096613334
7153	1.096612987
7154	1.096613102
7155	1.096612524
7156	1.096612177
7157	1.096612292
7158	1.096611714
7159	1.096611483
7160	1.096611251
7161	1.096610788
7162	1.096610904
7163	1.096609978
7164	1.096610326
7165	1.096609863
7166	1.096609516
7167	1.096609053
7168	1.096609169
7169	1.096608359
7170	1.096607896
7171	1.096607317
7172	1.096607433
7173	1.096606739
7174	1.096606623
7175	1.096606739
7176	1.096606392
7177	1.096605582
7178	1.096605466
7179	1.096604888
7180	1.096605003
7181	1.096604656
7182	1.096604309
7183	1.096603962
7184	1.096604078
7185	1.096603152
7186	1.096603037
7187	1.096603037
7188	1.096603268
7189	1.096602111
7190	1.096602111
7191	1.09660188
7192	1.096601532
7193	1.096601301
7194	1.096600954
7195	1.09660107
7196	1.096600723
7197	1.096600607
7198	1.096600375
7199	1.09660026
7200	1.096599218
7201	1.096598871
7202	1.096598871
7203	1.096598177
7204	1.096598409
7205	1.096598293
7206	1.096597946
7207	1.096597599
7208	1.096597252
7209	1.096597136
7210	1.096596673
7211	1.096596442
7212	1.09659621
7213	1.09659621
7214	1.096595747
7215	1.096595285
7216	1.096595053
7217	1.09659459
7218	1.096594938
7219	1.096594128
7220	1.096593781
7221	1.096593549
7222	1.096593549
7223	1.096593202
7224	1.096592739
7225	1.096592392
7226	1.096592045
7227	1.096591814
7228	1.096592161
7229	1.096591351
7230	1.096591351
7231	1.096591004
7232	1.096590541
7233	1.096590541
7234	1.096590078
7235	1.096589384
7236	1.096589731
7237	1.096589268
7238	1.096589037
7239	1.096588574
7240	1.096588458
7241	1.096588343
7242	1.096587764
7243	1.096587764
7244	1.096587186
7245	1.096587301
7246	1.096586839
7247	1.096586954
7248	1.096586376
7249	1.096586607
7250	1.096586029
7251	1.096585913
7252	1.096585913
7253	1.096585219
7254	1.096584987
7255	1.096585103
7256	1.09658464
7257	1.09658464
7258	1.096584293
7259	1.096583483
7260	1.096583946
7261	1.09658302
7262	1.096582905
7263	1.096582558
7264	1.096582326
7265	1.096581979
7266	1.096581401
7267	1.096581979
7268	1.096581169
7269	1.096581285
7270	1.096580475
7271	1.096580706
7272	1.096579781
7273	1.096579665
7274	1.096579087
7275	1.09657874
7276	1.09657874
7277	1.096578624
7278	1.096578161
7279	1.09657793
7280	1.09657712
7281	1.096577351
7282	1.096577236
7283	1.096576657
7284	1.096576426
7285	1.09657631
7286	1.096575847
7287	1.096575731
7288	1.096575153
7289	1.096575037
7290	1.096574574
7291	1.096574343
7292	1.096574112
7293	1.096573533
7294	1.096573417
7295	1.096573417
7296	1.096572492
7297	1.096572723
7298	1.096572608
7299	1.096572029
7300	1.096571566
7301	1.096571682
7302	1.096571335
7303	1.096571103
7304	1.096570988
7305	1.096570641
7306	1.096570062
7307	1.096569599
7308	1.096569368
7309	1.096568789
7310	1.096569021
7311	1.096568442
7312	1.096568327
7313	1.096568327
7314	1.096567864
7315	1.096567632
7316	1.09656717
7317	1.096567285
7318	1.096566823
7319	1.096566591
7320	1.096566244
7321	1.09656636
7322	1.096565434
7323	1.09656555
7324	1.096565203
7325	1.096564971
7326	1.096564971
7327	1.096564856
7328	1.096564509
7329	1.096564277
7330	1.096563699
7331	1.096563814
7332	1.096563352
7333	1.096563004
7334	1.096562773
7335	1.096562195
7336	1.096561963
7337	1.096561732
7338	1.096561385
7339	1.096561269
7340	1.096561153
7341	1.096560459
7342	1.096560459
7343	1.096560112
7344	1.096560228
7345	1.096559765
7346	1.096559186
7347	1.096558955
7348	1.096558724
7349	1.096558029
7350	1.096557798
7351	1.096557682
7352	1.096557335
7353	1.096556988
7354	1.096557104
7355	1.096556872
7356	1.096556525
7357	1.096556294
7358	1.096555947
7359	1.096555368
7360	1.096555137
7361	1.096554674
7362	1.09655479
7363	1.096554443
7364	1.096554443
7365	1.096554096
7366	1.09655398
7367	1.096553633
7368	1.096553401
7369	1.096553401
7370	1.096552939
7371	1.096552823
7372	1.096552244
7373	1.09655236
7374	1.096551897
7375	1.096550972
7376	1.096551203
7377	1.096551087
7378	1.096550625
7379	1.09654993
7380	1.096549815
7381	1.096549699
7382	1.096549583
7383	1.096549583
7384	1.096548773
7385	1.096548773
7386	1.096548195
7387	1.096548311
7388	1.096547732
7389	1.096547269
7390	1.096547501
7391	1.096547038
7392	1.096547385
7393	1.096546575
7394	1.096545997
7395	1.096546112
7396	1.096545534
7397	1.096545071
7398	1.096544724
7399	1.096544377
7400	1.096544493
7401	1.096544145
7402	1.096543798
7403	1.09654322
7404	1.096543567
7405	1.096542526
7406	1.096542179
7407	1.096541947
7408	1.096541484
7409	1.0965416
7410	1.096541484
7411	1.096540906
7412	1.096540096
7413	1.096540559
7414	1.096540327
7415	1.096539633
7416	1.096539517
7417	1.096539286
7418	1.096538708
7419	1.096538476
7420	1.096538476
7421	1.096538129
7422	1.096537782
7423	1.096537666
7424	1.096537666
7425	1.096537319
7426	1.096537203
7427	1.096536972
7428	1.096536741
7429	1.096536509
7430	1.096536046
7431	1.096536046
7432	1.096535699
7433	1.096535584
7434	1.096535005
7435	1.096534774
7436	1.096534195
7437	1.096534427
7438	1.096533617
7439	1.096533385
7440	1.096533501
7441	1.096533154
7442	1.096532575
7443	1.096532344
7444	1.096532575
7445	1.096532113
7446	1.09653165
7447	1.096530956
7448	1.09653084
7449	1.096530261
7450	1.096530377
7451	1.096529914
7452	1.096529567
7453	1.096529567
7454	1.096529104
7455	1.096528989
7456	1.096528873
7457	1.096528295
7458	1.096528526
7459	1.096527832
7460	1.096527716
7461	1.096527253
7462	1.096527138
7463	1.09652679
7464	1.096525981
7465	1.096525981
7466	1.096525749
7467	1.096525286
7468	1.096525171
7469	1.096524824
7470	1.096524824
7471	1.096524708
7472	1.096524361
7473	1.096523898
7474	1.096523898
7475	1.096523435
7476	1.096523551
7477	1.096522741
7478	1.096522394
7479	1.096522394
7480	1.096522047
7481	1.096522278
7482	1.096521815
7483	1.0965217
7484	1.096521468
7485	1.096521121
7486	1.096520774
7487	1.096520196
7488	1.096519964
7489	1.096519617
7490	1.096519386
7491	1.096518807
7492	1.096518692
7493	1.096518807
7494	1.096518113
7495	1.096517766
7496	1.096517997
7497	1.096517303
7498	1.096517187
7499	1.096516609
7500	1.096516262
7501	1.096516146
7502	1.096515568
7503	1.096515568
7504	1.096514989
7505	1.096514989
7506	1.096514758
7507	1.096514758
7508	1.096514411
7509	1.096513948
7510	1.096513254
7511	1.096513138
7512	1.096512907
7513	1.096512907
7514	1.096512675
7515	1.096512212
7516	1.096511981
7517	1.096511402
7518	1.096511287
7519	1.096511055
7520	1.09651094
7521	1.096510593
7522	1.096510245
7523	1.09651013
7524	1.096509667
7525	1.096509783
7526	1.096509088
7527	1.096509088
7528	1.096508741
7529	1.096508279
7530	1.096508279
7531	1.096508047
7532	1.096508047
7533	1.096507584
7534	1.0965077
7535	1.096507122
7536	1.096507006
7537	1.096506774
7538	1.096506543
7539	1.09650608
7540	1.096505849
7541	1.096505039
7542	1.096505502
7543	1.096505386
7544	1.096504692
7545	1.09650446
7546	1.096504345
7547	1.096504113
7548	1.096503303
7549	1.096503188
7550	1.096503188
7551	1.096502725
7552	1.096502146
7553	1.096501915
7554	1.096501568
7555	1.096501568
7556	1.096501337
7557	1.096500758
7558	1.096500295
7559	1.096499948
7560	1.096499601
7561	1.09649937
7562	1.096499023
7563	1.096499138
7564	1.096498791
7565	1.096497981
7566	1.096498328
7567	1.096497981
7568	1.09649775
7569	1.096497518
7570	1.096496709
7571	1.09649694
7572	1.09649694
7573	1.096496246
7574	1.09649613
7575	1.096495783
7576	1.096495667
7577	1.09649532
7578	1.09649532
7579	1.096495204
7580	1.096494742
7581	1.096494279
7582	1.096494163
7583	1.0964937
7584	1.096493469
7585	1.096493006
7586	1.096493006
7587	1.096492312
7588	1.096492428
7589	1.096491618
7590	1.096491502
7591	1.096491849
7592	1.096490808
7593	1.096490692
7594	1.096490345
7595	1.096489998
7596	1.096489767
7597	1.096490114
7598	1.096489651
7599	1.096489072
7600	1.096488725
7601	1.096488494
7602	1.096488263
7603	1.096488263
7604	1.0964878
7605	1.096487337
7606	1.096487337
7607	1.096486643
7608	1.096486064
7609	1.096486296
7610	1.096486064
7611	1.096485717
7612	1.096485139
7613	1.096484792
7614	1.096484676
7615	1.09648456
7616	1.096484329
7617	1.096484329
7618	1.09648375
7619	1.09648375
7620	1.096483287
7621	1.096483287
7622	1.096482825
7623	1.096482709
7624	1.096482825
7625	1.096481899
7626	1.096481783
7627	1.096481899
7628	1.096481668
7629	1.096480742
7630	1.096480511
7631	1.096480742
7632	1.096480511
7633	1.096479932
7634	1.096479816
7635	1.096479238
7636	1.096479238
7637	1.096478775
7638	1.096478544
7639	1.09647785
7640	1.096477965
7641	1.096477502
7642	1.096477155
7643	1.09647704
7644	1.096476577
7645	1.096476345
7646	1.096475998
7647	1.096475651
7648	1.096475536
7649	1.09647542
7650	1.096475073
7651	1.096474841
7652	1.096474841
7653	1.096474379
7654	1.0964738
7655	1.0964738
7656	1.096473337
7657	1.096472874
7658	1.09647299
7659	1.096472759
7660	1.096472065
7661	1.096472065
7662	1.096471833
7663	1.096471602
7664	1.096471255
7665	1.096471023
7666	1.096470676
7667	1.096470329
7668	1.096470445
7669	1.096469982
7670	1.096469635
7671	1.096469635
7672	1.096469172
7673	1.096468941
7674	1.096468362
7675	1.096468246
7676	1.096467899
7677	1.096467668
7678	1.096467321
7679	1.096467552
7680	1.096466858
7681	1.096466742
7682	1.096466164
7683	1.09646628
7684	1.096465701
7685	1.096465238
7686	1.096465123
7687	1.096464891
7688	1.09646466
7689	1.096464544
7690	1.096463966
7691	1.096463387
7692	1.096463271
7693	1.096462809
7694	1.096462693
7695	1.096462693
7696	1.096462114
7697	1.096461999
7698	1.096461073
7699	1.096460957
7700	1.096460842
7701	1.096460842
7702	1.096460148
7703	1.0964598
7704	1.096460148
7705	1.096459338
7706	1.096459338
7707	1.096458875
7708	1.096458643
7709	1.096457949
7710	1.096457949
7711	1.096457718
7712	1.096457486
7713	1.096457486
7714	1.096457139
7715	1.096457139
7716	1.096456677
7717	1.096456677
7718	1.096456329
7719	1.096455867
7720	1.096455751
7721	1.09645552
7722	1.096455404
7723	1.096454594
7724	1.09645471
7725	1.096454478
7726	1.096454247
7727	1.0964539
7728	1.09645309
7729	1.096452974
7730	1.096452743
7731	1.096452627
7732	1.096452627
7733	1.096452164
7734	1.096452396
7735	1.096451701
7736	1.096451007
7737	1.096450892
7738	1.096450892
7739	1.09645066
7740	1.096449966
7741	1.096449735
7742	1.096449619
7743	1.09644904
7744	1.096448346
7745	1.096448115
7746	1.09644823
7747	1.096447768
7748	1.096447421
7749	1.096447536
7750	1.096447189
7751	1.096447073
7752	1.096446726
7753	1.096446264
7754	1.096446264
7755	1.096445801
7756	1.096445685
7757	1.096444759
7758	1.096444875
7759	1.096444528
7760	1.096444644
7761	1.09644395
7762	1.096444065
7763	1.096443487
7764	1.096443371
7765	1.096443371
7766	1.096442677
7767	1.096442561
7768	1.096442445
7769	1.096442214
7770	1.096441983
7771	1.096441636
7772	1.096441173
7773	1.096441173
7774	1.096440363
7775	1.096440363
7776	1.096440363
7777	1.0964399
7778	1.0964399
7779	1.096439206
7780	1.096438859
7781	1.096438627
7782	1.096438627
7783	1.096438859
7784	1.096438049
7785	1.096437817
7786	1.096437586
7787	1.096437239
7788	1.096436892
7789	1.096436776
7790	1.096436198
7791	1.096435966
7792	1.096435851
7793	1.096435851
7794	1.096435388
7795	1.096434925
7796	1.096434694
7797	1.096434578
7798	1.096434231
7799	1.096433768
7800	1.096433768
7801	1.096433305
7802	1.096433189
7803	1.096432495
7804	1.096432611
7805	1.096431917
7806	1.096431801
7807	1.096431801
7808	1.096431223
7809	1.096430876
7810	1.096430528
7811	1.096430066
7812	1.096430066
7813	1.096429834
7814	1.096429603
7815	1.096429256
7816	1.096429256
7817	1.096428909
7818	1.09642914
7819	1.09642833
7820	1.09642833
7821	1.096428214
7822	1.096427636
7823	1.096427636
7824	1.096427289
7825	1.096426826
7826	1.096426248
7827	1.096426132
7828	1.096425785
7829	1.096425553
7830	1.096425322
7831	1.096424975
7832	1.096424743
7833	1.096424281
7834	1.096424049
7835	1.096423702
7836	1.096423702
7837	1.096423702
7838	1.096423471
7839	1.096422545
7840	1.096422545
7841	1.096422082
7842	1.096421967
7843	1.09642162
7844	1.096421157
7845	1.09642081
7846	1.096420347
7847	1.096420231
7848	1.096420463
7849	1.096419653
7850	1.09642
7851	1.096419537
7852	1.09641919
7853	1.096419421
7854	1.096418727
7855	1.096418149
7856	1.096417917
7857	1.09641757
7858	1.096417223
7859	1.096417107
7860	1.096416876
7861	1.096415835
7862	1.096416413
7863	1.09641595
7864	1.096415487
7865	1.096415256
7866	1.096415025
7867	1.096414678
7868	1.096414909
7869	1.096414562
7870	1.096414099
7871	1.096413983
7872	1.096413868
7873	1.096413521
7874	1.096413058
7875	1.096412711
7876	1.096412248
7877	1.096412364
7878	1.096411669
7879	1.096411091
7880	1.096410975
